13	8
38	0
63	0
88	0
113	0
138	0
163	0
187	0
212	0
237	0
262	0
287	0
312	0
337	0
362	0
387	0
412	0
437	0
462	0
487	0
512	0
536	0
561	0
586	0
611	0
636	0
661	0
686	0
711	0
736	0
761	0
786	0
811	0
836	0
861	0
886	0
910	0
935	0
960	0
985	0
1010	0
1035	0
1060	0
1085	0
1110	0
1135	0
1160	0
1185	0
1210	0
1235	0
1259	0
1284	0
1309	0
1334	0
1359	0
1384	0
1409	0
1434	0
1459	0
1484	0
1509	0
1534	0
1559	0
1584	0
1608	0
1633	0
1658	0
1683	0
1708	0
1733	0
1758	0
1783	0
1808	0
1833	0
1858	0
1883	0
1908	0
1933	0
1958	0
1982	0
2007	0
2032	0
2057	0
2082	0
2107	0
2132	0
2157	0
2182	0
2207	0
2232	0
2257	0
2282	0
2307	0
2331	0
2356	0
2381	0
2406	0
2431	0
2456	1376
2481	8624
